발생일시_년,발생일시_월,발생일시_일,발생일시_시간,발생일시_요일,진화종료시간_년,진화종료시간_월,진화종료시간_일,진화종료시간_시간,발생장소_관서,발생장소_시도,발생장소_시군구,발생장소_읍면,발생장소_동리,발생원인_구분,발생원인_세부원인,발생원인_기타,피해면적_합계,관측일
2015,03,21,14:30,토,2015,3,21,16:00,경북,경북,안동,도산 ,선양,기,농산폐기물 소각,,0.2,20150321
2015,03,21,16:27,토,2015,3,21,17:10,경북,경북,경주,양북,용당,기,산소 벌집제거,,0.03,20150321
2015,03,22,14:01,일,2015,3,23,10:30,강원,강원,화천,간동,도송,쓰,쓰레기 소각,,67.3,20150322
2015,03,22,16:04,일,2015,3,22,21:40,강원,강원,홍천,두촌,천현,기,용접작업 비화,,10.8,20150322
2015,03,22,14:20,일,2015,3,22,18:30,북부,강원,횡성,청일,신대,기,재로인한 발화,,0.3,20150322
2015,03,22,13:40,일,2015,3,22,15:15,강원,강원,영월,주천,판운,기,재로인한 발화,,0.1,20150322
2015,03,22,10:45,일,2015,3,22,11:25,경북,경북,안동,상아,,기,원인미상,,0.03,20150322
2015,03,23,12:50,월,2015,3,23,20:45,북부,강원,인제,인제,가아,기,군부대 진지보수,,3.0,20150323
2015,03,23,13:11,월,2015,3,24,18:00,강원,강원,홍천,화촌,군업,입,입산자실화 추정,,37.1,20150323
2015,03,23,13:55,월,2015,3,23,15:20,경북,경북,봉화,명호,관창,기,차량화재 전이,,0.1,20150323
2015,03,23,09:45,월,2015,3,23,10:53,강원,강원,철원,갈말,토성,쓰,쓰레기 소각,,0.1,20150323
2015,03,24,16:32,화,2015,3,24,19:00,북부,강원,홍천,내촌,와야,기,원인미상,,0.2,20150324
2015,03,25,15:55,수,2015,3,25,18:00,강원,강원,삼척,도계,점,입,입산자실화 추정,,0.8,20150325
2015,03,25,16:36,수,2015,3,25,17:35,강원,강원,원주,귀래,주포,기,농산폐기물 소각,,0.06,20150325
2015,03,25,17:00,수,2015,3,25,17:55,강원,강원,평창,미탄,백운,담,담뱃불 실화,,0.6,20150325
2015,03,25,18:49,수,2015,3,26,17:00,북부,강원,홍천,내촌,와야,입,입산자실화 추정,,4.8,20150325
2015,03,25,20:01,수,2015,3,25,22:00,강원,강원,춘천,남산,방하,기,원인미상,,0.05,20150325
2015,03,25,13:21,수,2015,3,25,15:27,북부,강원,홍천,서석,생곡,담,담뱃불 실화,,0.1,20150325
2015,03,26,11:50,목,2015,3,26,15:50,강원,강원,삼척,도경,,입,입산자실화 추정,,0.8,20150326
2015,03,26,14:00,목,2015,3,26,16:50,북부,강원,원주,신림,황둔,기,농산폐기물 소각(고춧대),,1.5,20150326
2015,03,27,19:30,금,2015,3,27,21:30,강원,강원,고성,간성,탑동,기,원인미상,,0.9,20150327
2015,03,27,21:39,금,2015,3,27,22:10,강원,강원,양양,손양,가평,건,주택화재 비화,,0.03,20150327
2015,03,28,14:40,토,2015,3,28,22:30,동부,강원,평창,미탄,평안,기,원인미상,,11.1,20150328
2015,03,28,09:27,토,2015,3,28,10:47,남부,경북,영주,풍기,삼가,쓰,쓰레기 소각,,0.2,20150328
2015,03,28,12:10,토,2015,3,28,13:00,경북,경북,고령,성산,삼대,입,입산자 실화,,0.01,20150328
2015,03,28,17:00,토,2015,3,28,21:00,경북,경북,경주,감포,감포,쓰,쓰레기 소각,,2.0,20150328
2015,03,28,12:31,토,2015,3,28,13:45,경북,경북,군위,의흥,수북,쓰,쓰레기 소각,,0.1,20150328
2015,03,28,11:48,토,2015,3,28,14:20,경북,경북,영주,단산,사천,쓰,축사내 쓰레기 소각,,0.1,20150328
2015,03,29,13:05,일,2015,3,29,13:39,강원,강원,원주,태장,,입,입산자실화 추정,,0.05,20150329
2015,03,29,14:30,일,2015,3,29,15:30,강원,강원,춘천,남산,백양,쓰,쓰레기 소각,,0.03,20150329
2015,03,30,13:08,월,2015,3,30,15:30,강원,강원,춘천,남산,강촌,입,입산자실화 추정,,0.1,20150330
2015,04,3,14:37,금,2015,4,3,15:40,강원,강원,인제,북,원통,입,입산자실화 추정,,0.01,2015043
2015,04,12,16:20,일,2015,4,12,17:50,강원,강원,철원,김화,청양,기,원인미상,,0.2,20150412
2015,04,12,07:30,일,2015,4,12,09:00,강원,강원,원주,호전,주산,입,입산자 실화(노숙자 모닥불),,0.06,20150412
2015,04,13,10:41,월,2015,4,13,11:35,강원,강원,화천,상서,노동,입,입산자실화 추정,,0.3,20150413
2015,04,17,15:03,금,2015,4,17,16:45,경북,경북,칠곡,왜관,금산,기,원인미상,,0.01,20150417
2015,04,22,12:33,수,2015,4,22,13:48,경북,경북,영천,신녕,화남,입,입산자실화 추정,,0.01,20150422
2015,04,23,12:20,목,2015,4,23,14:40,강원,강원,고성,간성,장신,입,입산자 실화추정,,0.5,20150423
2015,04,23,14:14,목,2015,4,23,15:40,경북,경북,문경,불정,,입,입산자 실화,,0.01,20150423
2015,04,23,14:30,목,2015,4,23,22:00,북부,강원,인제,인제,귀둔,입,입산자실화 추정,,1.0,20150423
2015,04,24,13:30,금,2015,4,24,16:00,동부,강원,정선,여량,구절,기,화목보일러 연통 발화,,0.3,20150424
2015,04,26,12:30,일,2015,4,26,14:40,북부,강원,화천,상서,구운,기,곤충 살충,,0.2,20150426
2015,04,26,19:32,일,2015,4,26,23:25,강원,강원,강릉,옥계,산계,기,컨베이어벨트 케이블 절단,,0.2,20150426
2015,04,28,13:58,화,2015,4,28,20:00,북부,강원,홍천,화촌,장평,기,벌통소독,,4.6,20150428
2015,04,29,21:15,수,2015,4,30,01:50,강원,강원,양구,양구,송청,기,방화,,1.7,20150429
2015,05,1,14:35,금,2015,5,1,15:17,경북,경북,포항,기북,탑정,입,입산자실화 추정,,0.01,2015051
2015,05,2,12:50,토,2015,5,2,16:00,강원,강원,영월,남,토교,입,입산자실화 추정,,0.03,2015052
2015,05,2,17:30,토,2015,5,2,19:40,강원,강원,강릉,주문진,삼교,입,입산자실화 추정,,0.02,2015052
2015,05,5,10:40,공,2015,5,5,12:50,강원,강원,강릉,왕산,대기,담,담뱃불 실화,,0.2,2015055
2015,05,5,11:10,공,2015,5,5,12:20,강원,강원,평창,봉평,무이,입,입산자실화 추정,,0.1,2015055
2015,05,5,16:32,공,2015,5,5,17:50,강원,강원,횡성,횡성,학곡,입,입산자실화 추정,,0.01,2015055
2015,05,5,07:15,공,2015,5,5,08:30,강원,강원,강릉,사천,노동,담,담뱃불 실화,,0.01,2015055
2015,05,7,14:50,목,2015,5,7,16:00,강원,강원,춘천,동산,군자,기,논밭두렁 소각,,0.01,2015057
2015,05,7,12:00,목,2015,5,7,13:07,경북,경북,문경,가은,민지,기,밭두렁 소각,,0.1,2015057
2015,05,7,13:40,목,2015,5,7,14:40,강원,강원,춘천,서,월송,입,입산자실화 추정,,0.01,2015057
2015,05,8,13:27,금,2015,5,8,14:10,강원,강원,강릉,왕산,왕산,입,입산자실화 추정,,0.1,2015058
2015,05,10,15:30,일,2015,5,10,16:45,강원,강원,강릉,왕산,대기,입,입산자실화 추정,,0.1,20150510
2015,05,11,13:26,월,2015,5,11,15:00,동부,강원,정선,임계,봉산,입,입산자실화 추정,,0.1,20150511
2015,05,17,11:12,일,2015,5,17,14:15,강원,강원,양양,현북,잔교,입,입산자 실화추정,,0.3,20150517
2015,05,17,17:10,일,2015,5,17,20:00,강원,강원,홍천,내,율전,입,입산자실화 추정,,0.2,20150517
2015,05,21,19:22,목,2015,5,22,01:00,강원,강원,강릉,왕산,대기,입,입산자실화 추정,,0.7,20150521
2015,05,21,14:55,목,2015,5,21,20:00,강원,강원,삼척,노곡,고자,기,농산폐기물 소각,,3.14,20150521
2015,05,21,15:40,목,2015,5,21,21:00,강원,강원,홍천,홍천,갈마곡,입,입산자 실화,,1.0,20150521
2015,05,21,15:53,목,2015,5,21,16:50,강원,강원,횡성,우천,상대,기,원인미상,,0.01,20150521
2015,05,21,15:55,목,2015,5,21,17:00,강원,강원,영월,북,문곡,기,왕겨소각,,0.04,20150521
2015,05,23,16:24,토,2015,5,23,17:30,경북,경북,안동,임직,평팔,기,농산폐기물 소각,,0.1,20150523
2015,05,23,18:10,토,2015,5,23,20:00,강원,강원,평창,평창,조둔,입,입산자실화 추정,,0.5,20150523
2015,05,23,15:57,토,2015,5,23,17:21,경북,경북,문경,가은,왕능,기,공사장 전기합선 추정,,0.03,20150523
2015,05,25,01:21,공,2015,5,25,17:00,북부,강원,횡성,갑천,병지방,입,입산자 실화,,0.5,20150525
2015,05,26,05:10,화,2015,5,26,07:10,경북,경북,안동,서후,자품,기,농산부산물 소각,,0.4,20150526
2015,05,27,15:45,수,2015,5,27,18:30,경북,경북,고령,다산,나정,쓰,쓰레기 소각,,1.5,20150527
2015,05,28,18:10,목,2015,5,28,19:35,강원,강원,평창,미탄,한탄,입,입산자실화 추정,,0.3,20150528
2015,05,29,15:05,금,2015,5,29,21:50,동부,강원,삼척,가곡,동활,입,입산자실화 추정,,0.25,20150529
2015,05,29,14:40,금,2015,5,29,15:50,경북,경북,고령,다산,나정,기,재발화(5.27 산불발생지내),,0.01,20150529
2015,05,31,10:52,일,2015,5,31,16:30,강원,강원,삼척,하장,갈전,기,논밭두렁 소각,,1.3,20150531
2015,05,31,13:30,일,2015,5,31,18:00,강원,강원,화천,상서,부촌,입,입산자실화 추정,,0.03,20150531
2015,05,31,14:30,일,2015,5,31,16:00,경북,경북,경주,배,,입,입산자실화 추정,,0.01,20150531
2015,05,31,19:02,일,2015,5,31,23:05,강원,강원,횡성,우천,양적,입,입산자실화 추정,,0.15,20150531
2015,05,31,19:21,일,2015,6,1,12:00,북부,강원,홍천,서석,청량,기,등산로 정비사업 실화추정,,0.2,20150531
2015,05,31,14:27,일,2015,5,31,18:00,강원,강원,화천,사내,명월,입,입산자실화 추정,,0.06,20150531
2015,06,2,15:30,화,2015,6,2,18:00,강원,강원,춘천,남산,백양,기,원인미상,,0.09,2015062
2015,06,2,20:51,화,2015,6,2,22:30,경북,경북,경산,하양,동서,입,입산자실화 추정,,0.1,2015062
2015,06,3,14:28,수,2015,6,3,19:00,강원,강원,춘천,남,가정,기,농산폐기물 소각,,1.0,2015063
2015,06,3,20:00,수,2015,6,4,09:25,경북,경북,청송,현서,월정,기,원인미상,,3.0,2015063
2015,06,3,13:50,수,2015,6,3,18:20,강원,강원,인제,남,정자,입,입산자실화 추정,,0.5,2015063
2015,06,3,11:58,수,2015,6,3,13:42,강원,강원,횡성,둔내,현천,기,농산폐기물 소각,,0.1,2015063
2015,06,4,06:57,목,2015,6,4,10:26,강원,강원,홍천,두촌,원동,기,원인미상,,2.0,2015064
2015,06,4,13:30,목,2015,6,4,15:00,강원,강원,철원,갈말,문혜,쓰,쓰레기 소각,,1.0,2015064
2015,06,4,14:36,목,2015,6,4,18:50,동부,강원,강릉,왕산,송현,기,원인미상,,0.4,2015064
2015,06,4,17:32,목,2015,6,4,19:10,경북,경북,봉화,충양,도심,쓰,쓰레기 소각,,0.1,2015064
2015,06,4,22:23,목,2015,6,4,00:00,경북,경북,영주,순흥,석교,기,원인미상,,0.03,2015064
2015,06,4,23:56,목,2015,6,5,01:40,강원,강원,고성,간성,탑동,기,군사훈련(야간)추정,,0.06,2015064
2015,06,5,00:01,금,2015,6,5,08:50,경북,경북,청송,현서,월정,기,원인미상,,0.5,2015065
2015,06,5,04:55,금,2015,6,5,06:20,경북,경북,봉화,봉성,봉양,입,입산자실화 추정,,0.01,2015065
2015,06,5,08:32,금,2015,6,5,09:50,강원,강원,동해,천곡,,입,입산자실화 추정,,0.02,2015065
2015,06,6,12:50,공,2015,6,6,13:55,경북,경북,상주,사벌,덕가,쓰,쓰레기 소각,,0.01,2015066
2015,06,7,12:30,일,2015,6,7,14:30,북부,강원,화천,화천,풍산,기,원인미상,,0.01,2015067
2015,06,9,17:03,화,2015,6,9,17:39,강원,강원,인제,북,용대,기,원인미상,,0.01,2015069
2015,06,10,11:40,수,2015,6,10,13:30,경북,경북,안동,임동,박곡,기,밭두렁 소각,,0.1,20150610
2015,06,10,12:41,수,2015,6,10,22:00,북부,강원,횡성,서원,유현,입,입산자실화 추정,,1.9,20150610
2015,06,10,15:03,수,2015,6,10,19:50,강원,강원,인제,북,용대,입,입산자실화 추정,,0.25,20150610
2015,06,10,16:00,수,2015,6,10,18:20,강원,강원,정선,북평,남평,기,농산부산물 소각,,0.4,20150610
2015,06,10,11:11,수,2015,6,10,13:00,경북,경북,영천,도림,,쓰,쓰레기 소각,,0.1,20150610
2015,06,11,12:54,목,2015,6,11,20:00,북부,강원,홍천,화촌,야시대,입,입산자실화 추정,,0.5,20150611
2015,06,12,13:40,금,2015,6,12,15:25,강원,강원,인제,남,부평,입,입산자실화 추정,,0.1,20150612
2015,06,13,16:05,토,2015,6,13,19:00,경북,경북,김천,부항,희곡,기,원인미상,,0.5,20150613
2015,06,14,13:30,일,2015,6,14,13:54,경북,경북,성주,선남,장학,입,입산자실화 추정,,0.1,20150614
2015,06,14,17:55,일,2015,6,14,19:20,경북,경북,김천,구성,용호,기,농산폐기물 소각,,0.03,20150614
2015,06,15,05:19,월,2015,6,15,08:45,경북,경북,칠곡,지천,연호,입,입산자실화 추정,,0.01,20150615
2015,06,15,14:02,월,2015,6,15,17:30,북부,강원,양구,남,야촌,기,낙뢰,,0.01,20150615
2015,06,16,13:26,화,2015,6,16,15:10,강원,강원,화천,간동,용호,입,입산자실화 추정,,0.02,20150616
2015,06,17,15:50,수,2015,6,17,17:30,강원,강원,춘천,북산,조교,입,입산자실화 추정,,0.05,20150617
2015,06,22,14:40,월,2015,6,22,17:30,북부,강원,홍천,화촌,내삼포,기,낙뢰,,0.1,20150622
2015,07,31,14:50,금,2015,7,31,18:20,경북,경북,경주,외동,제내,입,입산자 실화추정,,0.1,20150731
2015,08,2,21:45,일,2015,8,2,23:30,경북,경북,청송,청송,덕,기,낙뢰,,0.03,2015082
2015,08,7,08:00,금,2015,8,7,09:00,경북,경북,안동,도산,동부,입,등산객실화,,0.1,2015087
2015,09,9,17:20,수,2015,9,9,19:00,경북,경북,영주,평은,강동,기,용접불씨 비화,,0.06,2015099
2015,09,18,10:10,금,2015,9,18,11:10,경북,경북,영주,장수,반구,기,묘지주변 벌초 후 소각부주의,,0.1,20150918
2015,09,22,14:15,화,2015,9,22,16:10,경북,경북,영양,일월,가곡,기,성묘객 실화추정,,0.3,20150922
2015,09,25,14:18,금,2015,9,25,15:48,강원,강원,횡성,강림,강림,기,성묘객 실화추정,,0.03,20150925
2015,09,27,11:35,공,2015,9,27,14:10,강원,강원,춘천,사북,원평,입,입산자 실화추정,,0.01,20150927
2015,09,27,16:40,공,2015,9,27,17:47,강원,강원,원주,판부,서곡,기,성묘객 실화,,0.01,20150927
2015,09,29,12:14,공,2015,9,29,13:10,경북,경북,영주,부석,용암,기,영농폐기물 소각,,0.2,20150929
2015,09,29,14:00,공,2015,9,29,16:50,강원,강원,원주,문막,비두,입,입산자 실화추정,,0.05,20150929
2015,10,4,15:15,일,2015,10,4,17:05,경북,경북,상주,내서,서만,쓰,쓰레기 소각,,0.2,2015104
2015,10,6,14:28,화,2015,10,6,17:22,경북,경북,봉화,명호,관창,기,아궁이 불씨발화,,0.5,2015106
2015,10,6,15:10,화,2015,10,6,17:40,강원,강원,철원,갈말,문혜,입,입산자 실화추정,,0.1,2015106
2015,10,7,13:25,수,2015,10,7,15:00,남부,경북,김천,조마,신곡,담,선택,,0.01,2015107
2015,10,7,15:30,수,2015,10,7,17:00,경북,경북,경주,내남,용장,입,입산자 실화추정,,0.02,2015107
2015,10,9,15:50,공,2015,10,9,17:40,경북,경북,예천,용문,원류,입,등산객실화,,0.2,2015109
2015,10,10,00:20,토,2015,10,10,09:00,경북,경북,김천,남,오봉,기,원인미상,,0.5,20151010
2015,10,11,12:10,일,2015,10,11,16:39,북부,강원,춘천,서,당림,기,낙뢰 추정,,0.01,20151011
2015,10,16,15:35,금,2015,10,16,16:30,강원,강원,정선,정선,봉양,기,어린이 불장난 추정,,0.05,20151016
2015,10,17,09:20,토,2015,10,17,15:02,동부,강원,강릉,연곡,삼산,입,기타(직접입력),입산자 실화,0.8,20151017
2015,10,17,15:57,토,2015,10,17,18:07,북부,강원,철원,갈말,문혜,기,원인미상,,0.05,20151017
2015,10,18,14:55,일,2015,10,18,16:20,경북,경북,성주,수륜,신정,기,임도공사현장 작업자 과실,,0.1,20151018
2015,10,20,10:54,화,2015,10,20,13:27,경북,경북,봉화,상운,문촌,기,농산폐기물소각,,0.1,20151020
2015,10,23,18:28,금,2015,10,23,20:45,경북,경북,안동,도산,단천,기,원인미상,,0.1,20151023
2015,10,23,19:30,금,2015,10,23,22:00,남부,경북,울진,금강송,광희,기,기타(직접입력),벌통소독 실화,0.01,20151023
2015,10,24,12:02,토,2015,10,24,18:30,강원,강원,강릉,왕산,대기,기,전기배선단락,,0.5,20151024
2015,10,25,16:12,일,2015,10,25,17:50,경북,경북,문경,산북,월천,기,논밭두렁 소각,,0.1,20151025
2015,10,25,22:48,일,2015,10,26,02:55,동부,강원,평창,진부,봉산,기,원인미상,,0.1,20151025
2015,10,25,11:51,일,2015,10,25,14:30,경북,경북,김천,감문,금곡,기,논밭두렁 소각추정,,0.1,20151025
2015,10,31,13:50,토,2015,10,31,15:40,경북,경북,문경,각서,,기,용접불씨 비화,,0.2,20151031
2015,11,1,16:40,일,2015,11,1,18:05,강원,강원,홍천,내,방내,입,입산자 실화추정,,0.1,2015111
2015,11,2,13:50,월,2015,11,2,15:00,동부,강원,강릉,연곡,방,기,농산폐기물 소각,,0.03,2015112
2015,11,2,16:35,월,2015,11,2,18:55,강원,강원,양구,남,창,입,기타(직접입력),입산자 실화추정,0.3,2015112
2015,11,3,11:33,화,2015,11,3,12:20,경북,경북,영주,장수,두천,기,기타(직접입력),자연발화추정(퇴비더미),0.01,2015113
2015,11,4,10:35,수,2015,11,4,14:00,북부,강원,인제,상남,하남,기,작업장실화,,0.2,2015114
2015,11,5,14:06,목,2015,11,5,16:30,경북,경북,영덕,지품,낙평,입,기타(직접입력),입산자 실화추정,0.5,2015115
2015,12,12,13:32,토,2015,12,12,15:10,강원,강원,횡성,횡성,갈풍,쓰,쓰레기소각,,0.03,20151212
2015,12,16,13:40,수,2015,12,16,16:00,강원,강원,양양,현남,인구,입,등산객실화,,0.1,20151216
2015,12,19,20:04,토,2015,12,19,21:00,강원,강원,인제,남,어론,기,기타(직접입력),화목보일러 재 발화,0.01,20151219
2015,12,22,13:54,화,2015,12,22,14:30,강원,강원,강릉,학,,담,담뱃불실화,,0.01,20151222
2015,12,28,15:10,월,2015,12,28,17:30,경북,경북,문경,호계,선암,입,기타(직접입력),모닥불,0.8,20151228
2015,12,29,14:00,화,2015,12,29,16:30,남부,경북,봉화,석포,대현,기,작업장실화,,0.1,20151229
2016,01,3,14:03,일,2016,1,3,16:20,경북,경북,영양,청기,상청,입,기타(직접입력),입산자 실화추정,0.5,2016013
2016,01,6,17:48,수,2016,1,6,21:20,경북,경북,울진,금강송,광회,건,주택화재비화,,0.3,2016016
2016,01,6,15:13,수,2016,1,6,16:30,강원,강원,고성,거진,거진,담,담뱃불실화,,0.06,2016016
2016,01,8,13:20,금,2016,1,8,14:15,경북,경북,칠곡,동명,금암,쓰,쓰레기소각,,0.2,2016018
2016,01,9,14:48,토,2016,1,9,16:40,경북,경북,영양,일월,주곡,쓰,쓰레기소각,,0.3,2016019
2016,01,12,14:28,화,2016,1,12,15:20,강원,강원,양구,남,가오작,쓰,쓰레기소각,,0.05,20160112
2016,01,13,11:25,수,2016,1,13,12:05,강원,강원,원주,호저,매호,기,논밭두렁소각,,0.03,20160113
2016,01,17,11:18,일,2016,1,17,12:25,경북,경북,안동,풍산,마애,기,농산폐기물소각,,0.01,20160117
2016,01,19,18:40,화,2016,1,19,21:29,강원,강원,강릉,구정,금광,건,기타(직접입력),보일러실 화재비화,3.0,20160119
2016,01,22,16:25,금,2016,1,22,17:30,강원,강원,춘천,신동,팔미,입,기타(직접입력),입산자 실화추정,0.01,20160122
2016,01,25,17:02,월,2016,1,25,20:00,강원,강원,춘천,남,발산,기,기타(직접입력),보일러 연통불씨 비화,0.3,20160125
2016,01,26,16:46,화,2016,1,26,17:50,강원,강원,양양,강현,사교,쓰,기타(직접입력),호두껍질 소각,0.03,20160126
2016,01,26,03:58,화,2016,1,26,07:00,강원,강원,춘천,서,지암,기,기타(직접입력),조사중,0.1,20160126
2016,01,27,16:22,수,2016,1,27,17:22,강원,강원,원주,귀래,운계,쓰,쓰레기소각,,0.15,20160127
2016,01,29,11:51,금,2016,1,29,14:00,강원,강원,홍천,북방,상화계,입,기타(직접입력),입산자 실화추정(조사중),0.03,20160129
2016,01,29,01:22,금,2016,1,29,04:30,강원,강원,홍천,내촌,서곡,쓰,쓰레기소각,,0.05,20160129
2016,01,31,13:07,일,2016,1,31,14:10,강원,강원,영월,수주,운학,건,주택화재비화,,0.05,20160131
2016,02,1,17:49,월,2016,2,1,19:30,강원,강원,홍천,내촌,답풍,기,기타(직접입력),화목보일러 재,0.3,2016021
2016,02,1,14:36,월,2016,2,1,15:30,북부,강원,원주,신림,황둔,입,기타(직접입력),성묘객 담뱃불,0.01,2016021
2016,02,4,13:45,목,2016,2,4,14:35,경북,경북,영주,단산,단곡,기,농산폐기물소각,,0.1,2016024
2016,02,4,13:35,목,2016,2,4,17:00,강원,강원,춘천,동,장학,기,기타(직접입력),나무보일러 재 비화,1.0,2016024
2016,02,4,11:22,목,2016,2,4,12:44,강원,강원,원주,문막,취병,쓰,쓰레기소각,,0.05,2016024
2016,02,5,15:56,금,2016,2,5,17:50,강원,강원,횡성,우천,하궁,쓰,쓰레기 소각(낙엽)_,,0.8,2016025
2016,02,7,15:30,일,2016,2,7,18:20,경북,경북,영주,부석,우곡,기,농산폐기물 소각(밭두렁 소각),,1.5,2016027
2016,02,8,13:22,월,2016,2,8,15:45,강원,강원,횡성,횡성,정암,기,농산폐기물 소각,,3.0,2016028
2016,02,8,12:20,월,2016,2,8,13:25,경북,경북,영천,북안,자포,기,성묘객 실화,,0.2,2016028
2016,02,9,17:37,화,2016,2,9,18:40,경북,경북,안동,풍산,노,쓰,쓰레기 소각,,0.03,2016029
2016,02,9,14:50,화,2016,2,9,15:40,경북,경북,청도,각북,금천,기,농산폐기물 소각,,0.06,2016029
2016,02,10,13:40,수,2016,2,10,15:45,강원,강원,춘천,북산,청평,기,무속행위,,0.02,20160210
2016,02,10,15:15,수,2016,2,10,16:02,경북,경북,영양,영양,하원,기,농산폐기물 소각,,0.2,20160210
2016,02,18,23:20,목,2016,2,19,02:00,강원,강원,동해,발한,,기,기타(직접입력),원인미상,0.8,20160218
2016,02,21,15:15,일,2016,2,21,17:35,강원,강원,정선,남,무릉,기,기타(직접입력),화목보일러 불씨 비화추정,0.3,20160221
2016,02,21,09:06,일,2016,2,21,13:30,강원,강원,정선,신동,조동,기,기타(직접입력),철도 고압선 절단 스파크,0.3,20160221
2016,02,23,17:50,화,2016,2,23,19:30,강원,강원,화천,사내,광덕,입,등산객실화,,0.03,20160223
2016,02,23,14:35,화,2016,2,23,16:16,경북,경북,예천,지보,송평,기,논밭두렁소각,,0.5,20160223
2016,02,23,13:52,화,2016,2,23,15:54,강원,강원,양구,양구,한전,기,기타(직접입력),UDT훈련중 교탄사용,0.5,20160223
2016,02,23,13:40,화,2016,2,23,16:30,강원,강원,인제,북,용대,입,기타(직접입력),입산자 실화추정,1.0,20160223
2016,02,26,15:40,금,2016,2,26,16:15,강원,강원,영월,상동,내덕,쓰,쓰레기소각,,0.05,20160226
2016,02,26,14:43,금,2016,2,26,15:35,강원,강원,춘천,동내,학곡,기,논밭두렁소각,,0.01,20160226
2016,02,29,10:35,월,2016,2,29,11:30,경북,경북,경주,안강,두류,기,기타(직접입력),원인미상,0.03,20160229
2016,03,2,18:00,수,2016,3,2,19:30,강원,강원,강릉,성산,어흘,기,기타(직접입력),화목보일러 불씨비화 추정,0.1,2016032
2016,03,3,13:55,목,2016,3,3,15:10,경북,경북,안동,신세,,쓰,쓰레기소각,,0.1,2016033
2016,03,4,17:30,금,2016,3,4,20:10,북부,강원,철원,갈말,문혜,기,기타(직접입력),원인미상,0.1,2016034
2016,03,4,13:34,금,2016,3,4,14:50,강원,강원,춘천,북산,추곡,입,등산객실화,,0.03,2016034
2016,03,6,15:28,일,2016,3,6,17:00,강원,강원,정선,남,유평,쓰,쓰레기소각,,0.1,2016036
2016,03,14,16:15,월,2016,3,14,17:30,경북,경북,경산,와촌,대한,기,무속행위,,0.1,20160314
2016,03,15,17:11,화,2016,3,15,18:09,강원,강원,화천,상서,부촌,입,기타(직접입력),입산자 실화추정,0.1,20160315
2016,03,15,11:56,화,2016,3,15,12:30,경북,경북,성주,월향,지방,기,농산폐기물소각,,0.1,20160315
2016,03,16,13:08,수,2016,3,16,13:45,강원,강원,횡성,우천,오원,쓰,쓰레기소각,,0.04,20160316
2016,03,16,11:27,수,2016,3,16,12:20,강원,강원,영월,북,문곡,기,농산폐기물소각,,0.02,20160316
2016,03,16,16:55,수,2016,3,16,17:30,남부,경북,영덕,남정,중화,담,담뱃불실화,,0.22,20160316
2016,03,17,19:45,목,2016,3,17,20:55,경북,경북,영천,청통,신덕,기,농산폐기물소각,,0.05,20160317
2016,03,17,18:02,목,2016,3,17,20:40,남부,경북,문경,가은,죽문,기,논밭두렁소각,,1.5,20160317
2016,03,17,18:19,목,2016,3,17,23:59,경북,경북,영주,단산,마락,기,농산폐기물소각,,0.4,20160317
2016,03,17,12:30,목,2016,3,17,13:50,강원,강원,홍천,서,굴업,쓰,쓰레기소각,,0.1,20160317
2016,03,17,12:20,목,2016,3,17,13:35,강원,강원,강릉,성산,관음,담,담뱃불실화,,0.6,20160317
2016,03,17,11:05,목,2016,3,17,11:40,경북,경북,상주,사벌,덕가,기,농산폐기물소각,,0.3,20160317
2016,03,18,13:46,금,2016,3,18,15:50,강원,강원,춘천,동산,원창,기,농산폐기물소각,,0.6,20160318
2016,03,23,16:30,수,2016,3,23,16:56,강원,강원,원주,호저,옥산,담,담뱃불실화,,0.03,20160323
2016,03,24,13:02,목,2016,3,24,13:53,강원,강원,원주,소초,교항,담,담뱃불실화,,0.09,20160324
2016,03,25,12:17,금,2016,3,25,12:57,경북,경북,상주,이안,문창,기,농산폐기물소각,,0.03,20160325
2016,03,27,11:43,일,2016,3,27,13:50,강원,강원,화천,사내,광덕,쓰,쓰레기소각,,0.3,20160327
2016,03,27,12:17,일,2016,3,27,13:55,경북,경북,안동,임동,사월,기,낚시꾼실화,,0.2,20160327
2016,03,27,16:18,일,2016,3,27,18:00,경북,경북,영양,영양,현,기,논밭두렁소각,,0.7,20160327
2016,03,28,18:15,월,2016,3,28,19:00,강원,강원,원주,신림,성남,쓰,쓰레기소각,,0.03,20160328
2016,03,28,13:03,월,2016,3,28,18:39,강원,강원,철원,김화,청양,입,등산객실화,,2.0,20160328
2016,03,28,11:24,월,2016,3,28,12:40,경북,경북,상주,함창,하갈,기,논밭두렁소각,,0.6,20160328
2016,03,30,17:47,수,2016,3,30,19:00,경북,경북,안동,도산,의촌,기,논밭두렁소각,,0.02,20160330
2016,03,30,14:46,수,2016,3,31,12:33,경북,경북,상주,외서,예의,기,논밭두렁소각,,92.6,20160330
2016,03,30,13:21,수,2016,3,30,17:00,경북,경북,의성,단촌,구계,입,기타(직접입력),,0.4,20160330
2016,03,31,12:52,목,2016,3,31,15:30,강원,강원,화천,사내,명월,입,기타(직접입력),,1.5,20160331
2016,04,1,11:20,금,2016,4,1,12:18,강원,강원,평창,진부,상진부,쓰,쓰레기소각,,0.2,2016041
